"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/3d/Test/Full_low_clothes_BaseColor_Mat.Full_low_clothes_BaseColor_Mat","0","0","0","42","0","Compiling Full_low_clothes_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/3d/Test/Full_low_body_BaseColor_Mat.Full_low_body_BaseColor_Mat","0","0","0","42","0","Compiling Full_low_body_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/3d/Test/anchormat.anchormat","0","0","0","14","0","Compiling anchormat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/New_Map/Rock/Rock_rock_tex_BaseColor_Mat.Rock_rock_tex_BaseColor_Mat","0","0","0","28","0","Compiling Rock_rock_tex_BaseColor_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/3d/New_Map/Props_Master_Mat.Props_Master_Mat","0","0","0","23","0","Compiling Props_Master_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/New_Map/Arena/terrain_wall_mat.terrain_wall_mat","0","0","0","14","0","Compiling terrain_wall_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/New_Map/Arena/terrain_ground_mat.terrain_ground_mat","0","0","0","14","0","Compiling terrain_ground_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/New_Map/Arena/ruins_mat.ruins_mat","0","0","0","14","0","Compiling ruins_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/New_Map/Rocks_Master_Material.Rocks_Master_Material","0","0","0","14","0","Compiling Rocks_Master_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/New_Map/Bamboo_mat.Bamboo_mat","0","0","0","28","0","Compiling Bamboo_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/3d/Map02/ground_ground_BaseColor_Utility_-_sRGB_-_Texture_Mat.ground_ground_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","4","0","Compiling ground_ground_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/Map02/ground_grass_BaseColor_Utility_-_sRGB_-_Texture_Mat.ground_grass_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","19","0","Compiling ground_grass_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/Map/Arene/pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat_2.pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat_2","0","0","0","35","0","Compiling pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/Map/Arene/pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat.pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","23","0","Compiling pillar_pilalr_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/Map/Arene/bricks_low_bricks_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat.bricks_low_bricks_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","23","0","Compiling bricks_low_bricks_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/Map/Arene/brase_low_base_arene_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat.brase_low_base_arene_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","23","0","Compiling brase_low_base_arene_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/Map/Arene/Wall_Mat.Wall_Mat","0","0","0","25","0","Compiling Wall_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/laststuff/tombe_tomb_tex_AlbedoTransparency_Utility_-_sRGB_-_Texture_Mat.tombe_tomb_tex_AlbedoTransparency_Utility_-_sRGB_-_Texture_Mat","0","0","0","23","0","Compiling tombe_tomb_tex_AlbedoTransparency_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/laststuff/Lune_lune_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat.Lune_lune_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat","0","0","0","4","0","Compiling Lune_lune_tex_BaseColor_Utility_-_sRGB_-_Texture_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/3d/Cha/Titan/Titan_New_Mat/Titan_Phase2_Mat.Titan_Phase2_Mat","0","0","0","42","0","Compiling Titan_Phase2_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/3d/Cha/Titan/Titan_New_Mat/Titan_Phase1_Mat.Titan_Phase1_Mat","0","0","0","42","0","Compiling Titan_Phase1_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/3d/Cha/Titan/hammer_mat.hammer_mat","0","0","0","14","0","Compiling hammer_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/3d/Cha/Sasuke/Sasuke_mat.Sasuke_mat","0","0","0","89","0","Compiling Sasuke_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/3d/Cha/Sasuke/katana_mat.katana_mat","0","0","0","14","0","Compiling katana_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","0","6","0","Compiling PPM_DefaultCalibrationGrayscale: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","0","6","0","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","43","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/_Shared/Materials/Source/M_UI_StaminaBar.M_UI_StaminaBar","0","0","0","16","0","Compiling M_UI_StaminaBar: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/_Shared/Materials/Source/M_PP_Deflect.M_PP_Deflect","0","0","0","11","0","Compiling M_PP_Deflect: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/MDecal_FakeFog.MDecal_FakeFog","0","0","0","29","0","Compiling MDecal_FakeFog: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/Materials/PostPro/Source/PP_Outlines.PP_Outlines","0","0","0","6","0","Compiling PP_Outlines: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/lighthouse/materials/PP_main_lines.PP_main_lines","0","0","0","6","0","Compiling PP_main_lines: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/VFX/Effects/PP_M_Distortion.PP_M_Distortion","0","0","0","6","0","Compiling PP_M_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Environment/Grass/Grass_base_Mat.Grass_base_Mat","0","0","0","84","0","Compiling Grass_base_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/3d/New_Map/Bamboo_feuilles.Bamboo_feuilles","0","0","0","60","0","Compiling Bamboo_feuilles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Environment/Landscape_Material.Landscape_Material","0","0","0","31","0","Compiling Landscape_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Environment/Landscape_Material.Landscape_Material","0","0","0","56","0","Compiling Landscape_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Dirt'=Weightmap0"
"/Game/Environment/Landscape_Material.Landscape_Material","0","0","0","56","0","Compiling Landscape_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Dirt'=Weightmap0, StaticTerrainLayer'Grass'=Weightmap0"
"/Game/Environment/Landscape_Material.Landscape_Material","0","0","0","56","0","Compiling Landscape_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Dirt'=Weightmap0, StaticTerrainLayer'Stone'=Weightmap0"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt_UI.M_VFX_AdvPrt_UI","0","0","0","61","0","Compiling M_VFX_AdvPrt_UI: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","78","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","234","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=False, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","156","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=False, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","156","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=True, StaticSwitch'Offset On X ?2-1'=False, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=True, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=True, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=True, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","114","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=False, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=True, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=True, StaticSwitch'UsingFresnelOpacity2-1'=True"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=True, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=True, StaticSwitch'UsingFresnelEmissive2-1'=False, StaticSwitch'UsingFresnelOpacity2-1'=False"
"/Game/VFX/_Shared/Materials/Source/M_VFX_AdvPrt.M_VFX_AdvPrt","0","0","0","78","0","Compiling M_VFX_AdvPrt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}, StaticSwitch'CustomColors?2-1'=False, StaticSwitch'DissolveEdgeColor?2-1'=True, StaticSwitch'EmissiveBackFlat2-1'=False, StaticSwitch'Hard Dissolve2-1'=False, StaticSwitch'InverseFresnel?2-1'=False, StaticSwitch'Offset On X ?2-1'=False, StaticSwitch'StepsDissolve2-1'=False, StaticSwitch'SubDissolve?2-1'=False, StaticSwitch'UsingFresnelEmissive2-1'=True, StaticSwitch'UsingFresnelOpacity2-1'=True"
